X_ 1,X_ 2,X_ 3,X_ 4,X_ 5,X_ 6,X_ 7,X_ 8,X_ 9,X_10,X_11,X_12,X_13,X_14,X_15,X_16,X_17,X_18,X_19,X_20,X_21,X_22,X_23,X_24,X_25,X_26,X_27,X_28,X_29,X_30,X_31,X_32,X_33,X_34,X_35,X_36,X_37,X_38,X_39,X_40,X_41,X_42,X_43,X_44,X_45,X_46,Y_ 1,Y_ 2,Y_ 3,Y_ 4,Y_ 5,Y_ 6,Y_ 7,Y_ 8,Y_ 9,Y_10,Y_11,Y_12,Y_13,Y_14,Y_15,Y_16,Y_17,Y_18,Y_19,Y_20,Y_21,Y_22,Y_23,Y_24,Y_25,Y_26,Y_27,Y_28,Y_29,Y_30,Y_31,Y_32,Y_33,Y_34,Y_35,Y_36,Y_37,Y_38,Y_39,Y_40,Y_41,Y_42,Y_43,Y_44,Y_45,Y_46,IDEN
-87.640435,-87.577029,-87.593486,-87.594745845406,-87.240379,-87.240737,-87.241027,-87.260257,-87.5287176636979,-87.527645,-87.529496,-87.579117,-87.572588,-87.625379,-87.6382934137441,-87.640435,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.166727,39.211123,39.247452,39.259383616483,39.259064,39.171773,38.907874,38.901623,38.9059437862892,38.907688,38.971925,39.001607,39.057286,39.101806,39.1574925472025,39.166727,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,197
-86.242812,-86.060645,-85.862117,-85.862296,-85.861903,-86.242743,-86.242992,-86.242812,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.402914,40.405198,40.406889,40.378367,40.218936,40.215834,40.373661,40.402914,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199
-85.034575,-85.022528,-84.8141281379328,-84.814129,-84.8157059432555,-84.8161601949108,-85.007252,-85.036087,-85.034575,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.714764,39.729179,39.7266165116193,39.726556,39.5677216640274,39.5219681089929,39.524255,39.526213,39.714764,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200
-87.5324544938843,-87.532308,-87.531021612428,-87.49041,-87.406667,-87.440179,-87.420221,-87.353863,-87.395625,-87.382418,-87.532385282791,-87.532703,-87.5324544938843,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.8829991187823,40.011587,40.1480353967457,40.127406,40.127508,39.961176,39.952452,39.862077,39.65295,39.607937,39.6073049442215,39.664868,39.8829991187823,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202
-85.945561,-85.795814,-85.684181,-85.683198,-85.643841,-85.638587,-85.864791,-85.939525,-85.946436,-85.945561,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.042876,41.043588,41.046716,41.001909,41.002305,40.653129,40.651693,40.650991,40.999195,41.042876,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203
-87.530054,-87.5270652633992,-87.093676,-87.092148,-87.244898,-87.438755,-87.406667,-87.49041,-87.531021612428,-87.530054,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.250671,40.4768822924615,40.475745,40.366612,40.309252,40.165694,40.127508,40.127406,40.1480353967457,40.250671,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204
-87.467284,-87.466744,-87.31703,-87.316893,-87.298388,-87.073067,-87.01749,-87.017453,-87.072332,-87.268003,-87.270387407739,-87.304057452442,-87.331765,-87.418585,-87.4486358576095,-87.472983,-87.467284,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.165403,38.201286,38.201753,38.246077,38.231671,38.232596,38.20358,38.118301,38.11828,37.924766,37.87542282659,37.8934325491223,37.908253,37.944763,37.9338778682149,38.034944,38.165403,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205
-85.200945,-85.201473,-84.8101612384745,-84.8114171063805,-84.8141281379328,-85.022528,-85.034575,-85.185089,-85.221118,-85.200945,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.873799,40.004521,40.0050675438482,39.9169136295798,39.7266165116193,39.729179,39.714764,39.715515,39.788449,39.873799,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207
-87.099793,-86.986438,-86.987438,-86.930759,-86.581532,-86.581739,-86.750011,-86.771293,-87.095357,-87.097069,-87.09839,-87.099793,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.837607,40.837921,40.912177,40.912418,40.910925,40.735765,40.736027,40.562082,40.562895,40.714401,40.736541,40.837607,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208
-85.686574,-85.652715,-85.651928,-85.537209,-85.307781,-85.338552,-85.335643,-85.643841,-85.683198,-85.684181,-85.686574,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.178376,41.178489,41.294776,41.26631,41.264158,41.17912,41.00525,41.002305,41.001909,41.046716,41.178376,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209
-94.700629,-94.241593,-94.241637,-94.470603,-94.700589,-94.700629,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.504148,41.503679,41.157134,41.157566,41.158085,41.504148,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210
-94.927587,-94.700589,-94.470603,-94.470779,-94.928459,-94.927587,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.158508,41.158085,41.157566,40.899502,40.900653,41.158508,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,211
-91.6108350005544,-91.491042,-91.217706,-91.232276,-91.2106633577727,-91.199408,-91.207367,-91.154806,-91.107237,-91.05791,-91.087456,-91.134173,-91.175253,-91.1749349139112,-91.605307,-91.6108350005544,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.5006878467793,43.50069,43.50055,43.450952,43.4194417829033,43.403032,43.373659,43.334826,43.313645,43.253968,43.221891,43.174405,43.134665,43.0802603718452,43.081653,43.5006878467793,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,212
-95.092861,-94.744876,-94.744204,-94.700745,-94.700629,-95.04077,-95.040748,-95.09252,-95.092861,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.863374,41.862394,41.602185,41.602184,41.504148,41.50469,41.602152,41.602055,41.863374,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,213
-92.298792,-92.064766,-91.831089,-91.831379,-92.298164,-92.298792,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.297527,42.297259,42.299063,41.861851,41.862779,42.297527,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,214
-92.554492,-92.081661,-92.064187,-92.064766,-92.298792,-92.53351,-92.534015,-92.5543,-92.554492,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.642314,42.642056,42.468221,42.297259,42.297527,42.297001,42.469592,42.555854,42.642314,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215
-94.164704,-93.931581,-93.69839,-93.698032,-93.815527,-94.164138,-94.164704,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.20992,42.210095,42.209339,41.86337,41.863419,41.863244,42.20992,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,216
-92.554211,-92.081568,-92.081661,-92.554492,-92.554211,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.907112,42.907013,42.642056,42.642314,42.907112,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,217
-92.081661,-91.607059,-91.596981,-91.831089,-92.064766,-92.064187,-92.081661,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.642056,42.643973,42.296408,42.299063,42.297259,42.468221,42.642056,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218
-95.388182,-94.91389,-94.914485,-95.38801,-95.388182,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.909897,42.9097,42.560309,42.561742,42.909897,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219
-93.025144,-92.554211,-92.554492,-92.5543,-93.027,-93.025144,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.907549,42.907112,42.642314,42.555854,42.55681,42.907549,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220
-94.914485,-94.443024,-94.443033,-94.397671,-94.397526,-94.628806,-94.858412,-94.856689,-94.914487,-94.914485,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.560309,42.558843,42.473378,42.4733,42.209161,42.209396,42.209692,42.473996,42.47419,42.560309,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221
-95.090851,-94.858412,-94.628806,-94.628724,-94.744876,-95.092861,-95.090851,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.210405,42.209692,42.209396,41.862763,41.862394,41.863374,42.210405,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222
-95.154722,-95.04077,-94.700629,-94.700589,-94.927587,-95.155851,-95.154722,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.505211,41.50469,41.504148,41.158085,41.158508,41.159236,41.505211,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223
-91.366079,-91.365789,-90.898484,-90.898373,-90.899853,-91.366448,-91.366079,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.860068,41.94741,41.946245,41.771392,41.597133,41.598373,41.860068,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224
-93.497635,-93.024143,-93.024092,-93.025144,-93.498617,-93.497635,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.255468,43.255538,43.212812,42.907549,42.908512,43.255468,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225
-95.859377,-95.388182,-95.38801,-95.741611,-95.859949,-95.859377,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.909097,42.909897,42.561742,42.561285,42.56062,42.909097,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226
-92.554381,-92.080976,-92.081146,-92.081568,-92.554211,-92.554381,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.212813,43.212947,43.082794,42.907013,42.907112,43.212813,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,227
-95.388078,-94.913723,-94.91389,-95.388182,-95.388078,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.255221,43.255054,42.9097,42.909897,43.255221,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228
-91.605307,-91.1749349139112,-91.174692,-91.1590843059475,-91.155519,-91.138,-91.09882,-91.070716,-91.017239,-90.941567,-90.8969620271584,-90.897415,-91.132766,-91.607059,-91.605307,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.081653,43.0802603718452,43.038713,42.9874777913228,42.975774,42.903772,42.864421,42.775502,42.719566,42.683844,42.6743180564343,42.645714,42.645844,42.643973,43.081653,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229
-90.898373,-90.1596824511227,-90.140613,-90.156902,-90.1581530337095,-90.165065,-90.181401,-90.180643,-90.2423682473972,-90.248631,-90.310708,-90.3118568504162,-90.471723,-90.676373,-90.898373,-90.898484,-90.898373,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.033548,42.0330872575859,41.995999,41.938181,41.9298432273761,41.883777,41.844647,41.811979,41.7827687259846,41.779805,41.742214,41.7285328921536,41.773603,41.761023,41.771392,41.946245,42.033548,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230
-95.670822,-95.323497,-95.090851,-95.092861,-95.557277,-95.672771,-95.670822,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.211408,42.210932,42.210405,41.863374,41.863449,41.863147,42.211408,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,231
-94.28034,-94.164138,-93.815527,-93.814282,-93.790612,-93.896807,-94.241593,-94.280057,-94.28034,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.862999,41.863244,41.863419,41.600456,41.511916,41.503098,41.503679,41.601312,41.862999,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,232
-91.607059,-91.132766,-91.130079,-91.363263,-91.596981,-91.607059,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.643973,42.645844,42.295761,42.296445,42.296408,42.643973,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,233
-91.372095,-91.37071,-90.9522654164822,-90.9518941426813,-90.945324,-90.952233,-90.985462,-91.044653,-91.092993,-91.091703,-91.115735,-91.1182229383975,-91.208185,-91.409324,-91.372095,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.812631,41.074112,41.07273174967,41.0698727358664,41.019279,40.954047,40.912141,40.868356,40.821079,40.779708,40.725168,40.6995346508191,40.71358,40.812682,40.812631,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,234
-95.3877875940219,-95.214938,-94.9146134847136,-94.913723,-95.388078,-95.3877875940219,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.5004787289074,43.500885,43.5005958729861,43.255054,43.255221,43.5004787289074,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,235
-91.132766,-90.897415,-90.8969620271584,-90.852497,-90.743677,-90.700856,-90.672727,-90.642843,-90.646727,-90.590416,-90.565248,-90.517516,-90.4843456727163,-90.665029,-90.665551,-90.89802,-91.130079,-91.132766,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.645844,42.645714,42.6743180564343,42.664822,42.64556,42.626445,42.576599,42.508481,42.471904,42.447493,42.438742,42.403019,42.3815977781919,42.382155,42.294699,42.295236,42.295761,42.645844,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,236
-94.9146134847136,-94.874235,-94.8545550676107,-94.4428499897182,-94.443137,-94.913723,-94.9146134847136,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.5005958729861,43.500557,43.5005534191522,43.5004785076547,43.255014,43.255054,43.5005958729861,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,237
-92.081568,-92.081146,-91.605307,-91.607059,-92.081661,-92.081568,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.907013,43.082794,43.081653,42.643973,42.642056,42.907013,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,238
-93.024092,-92.554381,-92.554211,-93.025144,-93.024092,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.212812,43.212813,42.907112,42.907549,43.212812,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239
-93.498617,-93.025144,-93.027,-93.499485,-93.498617,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.908512,42.907549,42.55681,42.5577,42.908512,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240
-95.888697,-95.834156,-95.8342438167144,-95.841309,-95.810709,-95.8187272785699,-95.788093,-95.384964,-95.370618,-95.3739250533987,-95.533182,-95.765645,-95.748626,-95.781909,-95.846034,-95.888697,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.736292,40.783016,40.7837843870431,40.845604,40.886681,40.8979480664065,40.901627,40.90155,40.728241,40.5803323779415,40.582249,40.585208,40.603355,40.653272,40.682605,40.736292,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,241
-94.628806,-94.397526,-94.164704,-94.164138,-94.28034,-94.628724,-94.628806,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.209396,42.209161,42.20992,41.863244,41.862999,41.862763,42.209396,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242
-93.027,-92.5543,-92.534015,-92.53351,-92.76809,-92.767463,-93.001674,-93.002902,-93.027,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.55681,42.555854,42.469592,42.297001,42.29668,42.21014,42.209267,42.470638,42.55681,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,243
-94.744876,-94.628724,-94.28034,-94.280057,-94.241593,-94.700629,-94.700745,-94.744204,-94.744876,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.862394,41.862763,41.862999,41.601312,41.503679,41.504148,41.602184,41.602185,41.862394,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,244
-93.971583,-93.499485,-93.462635,-93.463043,-93.69839,-93.931581,-93.931684,-93.971583,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.558139,42.5577,42.470802,42.209302,42.209339,42.210095,42.472011,42.558139,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,245
-93.970415,-93.497635,-93.498617,-93.971238,-93.970415,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.255358,43.255468,42.908512,42.907762,43.255358,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,246
-93.499485,-93.027,-93.002902,-93.001674,-93.231722,-93.463043,-93.462635,-93.499485,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.5577,42.55681,42.470638,42.209267,42.208886,42.209302,42.470802,42.5577,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,247
-96.1268212534654,-95.672771,-95.557277,-95.558143,-95.497793,-95.497997,-95.9940203930119,-96.005079,-96.080493,-96.09182,-96.118105,-96.111483,-96.1079378717465,-96.0876,-96.064537,-96.107911,-96.1268212534654,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.8660952477016,41.863147,41.863449,41.602383,41.602333,41.506074,41.5068906409415,41.544004,41.528199,41.561086,41.613495,41.668548,41.6765089897621,41.72218,41.793002,41.840339,41.8660952477016,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,248
-91.718268,-91.715893,-91.485717,-91.370298,-91.37071,-91.372095,-91.409324,-91.718787,-91.718268,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.900805,41.162822,41.162405,41.161247,41.074112,40.812631,40.812682,40.813544,40.900805,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,249
-92.5531280905188,-92.4489479514378,-92.178863,-92.0798019931283,-92.080976,-92.554381,-92.5531280905188,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.5003000363123,43.5004149885627,43.500713,43.5007048851766,43.212947,43.212813,43.5003000363123,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250
-94.442954,-93.971238,-93.971714,-94.443083,-94.442954,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.908073,42.907762,42.644707,42.645164,42.908073,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251
-95.741611,-95.38801,-95.387445,-95.322357,-95.323497,-95.670822,-95.669265,-95.741821,-95.741611,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.561285,42.561742,42.474796,42.474737,42.210932,42.211408,42.474645,42.474865,42.561285,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,252
-92.298164,-91.831379,-91.829231,-91.946043,-92.297494,-92.298164,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.862779,41.861851,41.511457,41.510749,41.50979,41.862779,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,253
-90.89802,-90.665551,-90.665029,-90.4843456727163,-90.44632,-90.417125,-90.430884,-90.400653,-90.338169,-90.3156965142715,-90.26908,-90.207421,-90.161159,-90.163446,-90.1596824511227,-90.898373,-90.89802,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.295236,42.294699,42.382155,42.3815977781919,42.357041,42.319943,42.27823,42.239293,42.203321,42.1939464322514,42.1745,42.149109,42.106372,42.040407,42.0330872575859,42.033548,42.295236,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254
-93.347933,-93.231858,-92.765999,-92.766759,-92.756508,-92.871421,-93.328614,-93.348681,-93.347933,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.863104,41.862711,41.862373,41.601355,41.508794,41.508522,41.507824,41.600999,41.863104,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255
-92.179974,-91.945571,-91.838931,-91.715893,-91.718268,-92.179072,-92.179974,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.162662,41.163578,41.161514,41.162822,40.900805,40.89972,41.162662,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256
-91.831379,-91.366079,-91.366448,-91.368521,-91.460384,-91.483995,-91.519828,-91.829231,-91.831379,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.861851,41.860068,41.598373,41.423178,41.42418,41.423848,41.51101,41.511457,41.861851,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,257
-91.363263,-91.130079,-90.89802,-90.898373,-90.898484,-91.365789,-91.363263,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.296445,42.295761,42.295236,42.033548,41.946245,41.94741,42.296445,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258
-92.411995,-92.297494,-91.946043,-91.945571,-92.179974,-92.410233,-92.411995,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.509548,41.50979,41.510749,41.163578,41.162662,41.161942,41.509548,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,259
-94.443137,-94.4428499897182,-94.390597,-94.2479674415552,-93.9707615585282,-93.970415,-93.971238,-94.442954,-94.443137,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.255014,43.5004785076547,43.500469,43.5001754767076,43.4996050032074,43.255358,42.907762,42.908073,43.255014,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260
-91.718787,-91.409324,-91.208185,-91.1182229383975,-91.12082,-91.1854606087043,-91.18698,-91.247851,-91.339719,-91.374252,-91.394475,-91.367876,-91.379907,-91.372921,-91.419422,-91.498093,-91.519134,-91.563844,-91.608347,-91.618999,-91.670993,-91.685381,-91.7166549876819,-91.718787,NaN,,,,,,,,,,,,,,,,,,,,,,40.813544,40.812682,40.71358,40.6995346508191,40.672777,40.6381118126235,40.637297,40.63839,40.613488,40.58259,40.534543,40.510479,40.45211,40.399108,40.378264,40.401926,40.432822,40.460988,40.50004,40.539084,40.550937,40.578892,40.603740139296,40.813544,NaN,,,,,,,,,,,,,,,,,,,,,,261
-91.831089,-91.596981,-91.363263,-91.365789,-91.366079,-91.831379,-91.831089,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.299063,42.296408,42.296445,41.94741,41.860068,41.861851,42.299063,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,262
-91.483995,-91.460384,-91.368521,-91.369332,-91.0744154980196,-91.114186,-91.081445,-91.041536,-90.997906,-90.957246,-90.9522654164822,-91.37071,-91.370298,-91.485717,-91.483995,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.423848,41.42418,41.423178,41.336063,41.3336315690407,41.250029,41.214429,41.166138,41.162564,41.111085,41.07273174967,41.074112,41.161247,41.162405,41.423848,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,263
-96.598928,-96.45326,-96.198484,-96.05316283451,-95.8609462015723,-95.861914,-96.531027,-96.5590273427097,-96.578823,-96.530392,-96.524289,-96.521572,-96.594254,-96.584603,-96.598928,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.500457,43.50039,43.500335,43.5001877081575,43.4999928849056,43.257566,43.259725,43.257555675618,43.291095,43.300034,43.347214,43.38564,43.434153,43.46961,43.500457,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,264
-94.241593,-93.896807,-93.790612,-93.789196,-93.898813,-94.014189,-94.241637,-94.241593,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.503679,41.503098,41.511916,41.162035,41.15661,41.156762,41.157134,41.503679,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,265
-92.871421,-92.756508,-92.411995,-92.410233,-92.640361,-92.869771,-92.871421,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.508522,41.508794,41.509548,41.161942,41.161298,41.161066,41.508522,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,266
-93.328614,-92.871421,-92.869771,-93.099217,-93.327886,-93.328407,-93.328614,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.507824,41.508522,41.161066,41.160867,41.160659,41.490921,41.507824,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,267
-93.231722,-93.001674,-92.767463,-92.765999,-93.231858,-93.231722,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.208886,42.209267,42.21014,41.862373,41.862711,42.208886,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,268
-93.0243479005419,-92.870277,-92.553161,-92.5531280905188,-92.554381,-93.024092,-93.024143,-93.0243479005419,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.49955616363,43.499548,43.5003,43.5003000363123,43.212813,43.212812,43.255538,43.49955616363,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,269
-96.3372160947059,-95.670822,-95.672771,-96.1268212534654,-96.159098,-96.132537,-96.223611,-96.272877,-96.2689,-96.347752,-96.3372160947059,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.2148495068956,42.211408,41.863147,41.8660952477016,41.910057,41.974625,42.022652,42.047238,42.11359,42.166806,42.2148495068956,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,270
