EVI1,EVI2,EVI3,EVI4,EVI5,EVI6,EVI7,EVI8,EVI9,EVI10,EVI11,EVI12,EVI13
0.192098711864956,0.222495335890388,0.236511978280164,0.360849749410435,0.527523951908631,0.60539562127419,0.639496294784353,0.682060850667899,0.602910393147411,0.44390363771293,0.30015651298204,0.221036240085659,0.19547942040088
0.184746370831459,0.222621993765828,0.25658681121186,0.407271979050288,0.586587796037173,0.678618270154075,0.700928968874403,0.711570607789211,0.654701300517583,0.453873994373446,0.361769701102819,0.236893522410776,0.21912858634097
0.148181809136829,0.178793411758863,0.192836234026444,0.267262467826332,0.423749614982555,0.496277615577153,0.625096005305105,0.609373275648668,0.583812405006052,0.499561427480478,0.308443398528831,0.216858832526316,0.178842993458112
0.202389299228159,0.260637771786767,0.269185155961414,0.375817261101159,0.42877119517603,0.591997877928605,0.569636918097372,0.625864584536001,0.572863595134589,0.448775396195193,0.378993219550436,0.242476388894325,0.206452538386037
0.290404355272283,0.319440269304081,0.326543459292147,0.384613235562684,0.367264089836193,0.538876115904749,0.595811113504676,0.638194529874231,0.604728276032198,0.459651141138759,0.373673283521474,0.277316841131469,0.227385315404471
0.159601314437299,0.183750440037437,0.217137336065718,0.276201622862009,0.401377597839118,0.621535063634924,0.687765856351333,0.676205230082104,0.636845950203474,0.564313850425544,0.491571570243033,0.277552224426526,0.222408745048755
0.171869891187928,0.211607504799958,0.257306049782739,0.28899735640013,0.393024523540613,0.545539667998333,0.602590900615136,0.609136261972422,0.634436760181855,0.598968263752588,0.452497305876854,0.273714685439563,0.227189033557232
0.158241403233566,0.192904100985901,0.205101909758483,0.273074798185924,0.370982595349915,0.439364287194761,0.593231849130331,0.578535421076573,0.5988961147735,0.523221954654672,0.321631499795826,0.229094586776581,0.193390425667588
0.150357643135836,0.172862843672174,0.199386854916254,0.226276988367029,0.412905621598149,0.561965165375948,0.661627682652506,0.680867377452844,0.666663889797515,0.535906407954778,0.395048793028771,0.213180273234944,0.189614766162408
0.147050380605638,0.171302041853865,0.183250789979779,0.272250964779674,0.448624568725335,0.553689798182507,0.661112121260722,0.683209291087004,0.668862866963409,0.528813868446186,0.311145193236713,0.198060098402393,0.173175564229322
0.167430938228396,0.185679801880407,0.208217784216337,0.345232827024926,0.655036846016585,0.723183790495459,0.725246913582352,0.736188562095277,0.597644552469654,0.320800596062216,0.234643386606171,0.18629643652481,0.16790605860733
0.247969411753853,0.273840421289476,0.284952544214468,0.302617890272001,0.355680739131391,0.52367943410771,0.533732506424755,0.614612712735601,0.587921348393625,0.424689831497137,0.368164727862173,0.279495778367475,0.218924945390122
0.152480598277469,0.177235773280878,0.201082509179714,0.284487475615562,0.473997683864237,0.60295207677704,0.678985730520936,0.726236194855553,0.733263746980364,0.619488234433256,0.408620489980127,0.210722273749518,0.18408468366704
0.187112985212889,0.213138061442003,0.2556825594424,0.433928349833216,0.563395274713235,0.633207941329114,0.648567669388613,0.671738562933885,0.605998578871462,0.399255821335091,0.296080052357736,0.213527128023286,0.19603368431394
0.160082440602525,0.180946391908192,0.205726980754296,0.300015998886785,0.51014609828194,0.603758409111698,0.686394673619982,0.702017546274359,0.691539177009555,0.546301465822557,0.333373869155785,0.20600676621811,0.181550231699323
0.177280703618104,0.214533724982503,0.253907410721151,0.331796018716139,0.43190672511124,0.667409644355097,0.70132609433042,0.714593207400337,0.659602756716275,0.455231160904316,0.363229169358425,0.228029340880273,0.214784661467129
0.398925570601924,0.406606333799732,0.41993400589402,0.3979065694338,0.394366803419475,0.367429397722442,0.466715154208641,0.600579507434569,0.582970537278058,0.539086794990157,0.464066366386205,0.351604870982772,0.225230665391145
0.185936807296784,0.2257633624069,0.239882203779796,0.377739319793753,0.53784585025691,0.570165075716283,0.637626656577479,0.687717536510751,0.620640844224071,0.353619131425044,0.286201515746616,0.210004606208389,0.184353759198598
0.176656111895819,0.217996254805754,0.256466141840814,0.39506026430499,0.53275092035406,0.646051972039665,0.669481884359544,0.702725955169261,0.65310176552438,0.487810910468114,0.332548444214034,0.21778637683005,0.200505077045579
0.156660053826087,0.179423001654791,0.206824042055453,0.337778158109991,0.658628529215018,0.734497013308182,0.756137451401138,0.755956505852842,0.649094714494439,0.327048438428786,0.235975212869924,0.189028816835306,0.170694018478861
0.159401147778892,0.181500503807096,0.207286454518047,0.297335901309553,0.472569883637113,0.585613344340121,0.670643165531205,0.749444675465353,0.712318049095436,0.565072906389846,0.380165053899457,0.209277769842001,0.178376991012878
0.317770253101063,0.312186154508424,0.327173369732199,0.343112582581888,0.336044610385062,0.317458998334432,0.408574124898632,0.47911220367096,0.488190459913102,0.465586383536671,0.400948497961392,0.311093606100071,0.218230869697453
0.178880523473333,0.206754199058745,0.235928530742223,0.438952605826131,0.634558502109131,0.678323525179061,0.677330504086737,0.710605263021392,0.573786719158326,0.31543994965488,0.235990233775826,0.195651769047367,0.173675145342048
0.164017997302115,0.189659241467041,0.220729434224579,0.292772585184938,0.403822778672511,0.655143550085696,0.69104279669897,0.735263357521609,0.708823192794638,0.517673699351165,0.368159451646005,0.213024244550377,0.192481164130977
0.175360185085677,0.227195205498866,0.27762070583568,0.323099012102407,0.439173078330753,0.617276271988012,0.673527142912787,0.680706205579234,0.640206875995555,0.561504346946245,0.48482977135572,0.297046702103839,0.248724677568297
0.179172284378318,0.203024436447595,0.240420294630565,0.345677420774914,0.523084460703458,0.606032190407033,0.604351906598134,0.634433197480302,0.651762853250151,0.443006452682951,0.309602083529168,0.215391717976612,0.189502327000889
0.180317970436411,0.215159558007343,0.254132432516923,0.434076723270095,0.565258902440106,0.677373220900884,0.712091605983952,0.718622940946194,0.654075028494827,0.440127135874737,0.345404936233374,0.227491213484596,0.209962167128626
0.237499255062817,0.277416382343853,0.27916435459584,0.37676660834998,0.361227909422768,0.541882661611435,0.575572793573316,0.612708026326545,0.569176628061159,0.460576797153051,0.339983593945143,0.271884426781897,0.217265692793552
0.166576433455145,0.195190861025411,0.235937410458174,0.287975824340914,0.494730901407535,0.630905481980782,0.681985757776954,0.685887240522179,0.643307655780972,0.439545535535333,0.365382991356447,0.228501963681133,0.2040652177824
0.160707416442176,0.178584334658607,0.194751907420181,0.316744151720147,0.491557077629843,0.595719405625855,0.703209431488286,0.721647818556853,0.712361825473118,0.572533590301005,0.351884912736609,0.202105954769202,0.177968281218553
0.171171863074209,0.225084985992259,0.258220956272485,0.296765099319879,0.314430626404245,0.328131276111337,0.457169855282209,0.50041696530028,0.563701419260271,0.50942873092571,0.353444591351692,0.263654284264949,0.210281607972874
0.179941116736658,0.218737154640905,0.24515415053646,0.298431155313053,0.338474784095379,0.349667174112458,0.488656715800085,0.537687210241138,0.577447154902525,0.530470813990078,0.383659876037215,0.249394976423839,0.209380264539135
0.168408477314829,0.211113066678595,0.220033998184429,0.261064385986378,0.365977471606077,0.502172602248236,0.698329656879475,0.649607968132582,0.669841323281228,0.519480956925207,0.32501350213881,0.213233522911932,0.184816864392337
0.166597687202972,0.206648956047348,0.240091145524884,0.295277150650559,0.4470196746257,0.522977039902861,0.659349613126939,0.66545033003431,0.617427902117027,0.520814350855068,0.290244518288824,0.226074335729165,0.187436598351871
0.15745071176563,0.195404696306026,0.207302407255046,0.257281731573678,0.412765817140789,0.456933594306232,0.682044795263635,0.64891882964724,0.627276032864855,0.521013106167543,0.28397937960003,0.224942038840451,0.183249785042811
0.167161504579934,0.211310493578993,0.227754317956122,0.254545703485557,0.375112600501173,0.44401472345863,0.611679490207425,0.666464654406277,0.687332084874962,0.582124727252,0.338492672203136,0.232576719250088,0.184862960656395
0.238823517150634,0.282017886925076,0.273884290623024,0.409827708615364,0.445606909821891,0.632348301635284,0.656638933670191,0.628045450752467,0.587277436737629,0.439476215408817,0.346390417510158,0.241980251165618,0.211842022666089
0.18209024535379,0.23716841877636,0.270384249680548,0.301770527435989,0.343267213518736,0.379131198071478,0.510992532856095,0.544753540152686,0.611618914020311,0.523827108780265,0.367164034461636,0.256736220904872,0.206732081153594
0.291994053573136,0.344287548946346,0.332298321727608,0.434390929712839,0.418600945779774,0.590462123424706,0.609769434169524,0.639622540596436,0.604085209527087,0.4638914792249,0.379613903172126,0.265170535633194,0.238624958975629
0.179748311285719,0.210661277853669,0.242684074806997,0.316110429873263,0.35499485130545,0.54189184946138,0.724270550174873,0.724712659836145,0.71839355629182,0.513370390015697,0.440094215357946,0.215676813342022,0.19123321756038
0.168510775001163,0.201209011803006,0.200932233920036,0.263611696890878,0.426018139102073,0.458044863881584,0.672509393988177,0.638699956865142,0.606636659796484,0.484941472533484,0.275387243537275,0.235110794757349,0.185092715929449
0.177130530250998,0.235085125007846,0.24971453123464,0.268292286325979,0.360626026087252,0.41783969171177,0.623221338686544,0.629382145292504,0.659329353347053,0.539161103204453,0.333413055926555,0.220731533390282,0.188644510023478
0.191068247271759,0.23281110861435,0.251017384639949,0.316825735474525,0.366693522174928,0.516581073121968,0.672226319876934,0.699781736398271,0.666886134389855,0.483626881313545,0.378451486790277,0.227753435452799,0.20761916338884
0.203242534112507,0.256226686016076,0.267884206710872,0.324761251956779,0.398359693299437,0.566785680359646,0.700954449631194,0.66137461191575,0.663430067869325,0.497373131151889,0.341301664984362,0.231476662184124,0.211870203808261
0.178923793365595,0.217306021931504,0.251153570802385,0.294991103057622,0.363830497884733,0.489112053789547,0.607962120431827,0.69207910921649,0.67601093118992,0.523057317705596,0.415586242808537,0.21418180505404,0.193147922678654
0.165940440227199,0.215346720168717,0.225398057211474,0.266079703131496,0.40082813022162,0.434749270902428,0.623159802690867,0.618657780455144,0.649709713804696,0.51839010036948,0.283531242029553,0.205451369151635,0.192247892750191
0.240186239422607,0.321062115131325,0.330030086732267,0.43789636832445,0.415808899361342,0.64220661279829,0.620682586589569,0.659170731664467,0.641370131008797,0.459260321623923,0.377774469362001,0.28273628738483,0.227862535483753
0.159020029407564,0.196184655768841,0.210041136554223,0.273463638696453,0.325935386537869,0.375994055365404,0.550745277046875,0.540052888126544,0.536809707789396,0.498535801326194,0.354561283412796,0.264035792544363,0.207762144168007
0.169974708346999,0.232162708138976,0.269562839375803,0.289246894502642,0.336837329550349,0.353577465709569,0.485141148175619,0.549938108744573,0.594768166971608,0.486028671238201,0.332003279615894,0.240169165374893,0.194943651258172
0.220496772164293,0.261974414981684,0.267341871953185,0.380786664916212,0.432228738250133,0.585611063280292,0.596675175991059,0.619688786766916,0.558301523554861,0.457806507966768,0.367121811341073,0.241691564851172,0.201399639158115
0.172233871798657,0.210294588710187,0.233002875338872,0.301761206475462,0.421310425326592,0.527586165360419,0.677592366110897,0.627142098023918,0.638120717868769,0.490023673012796,0.291555715361926,0.249504237970345,0.193575230191965
0.173943537949108,0.22023332645879,0.246743100090194,0.319328745043417,0.374966135935941,0.507120745748547,0.658164697323437,0.624828748569629,0.632967040086285,0.527775624836728,0.317704625139335,0.269430595283991,0.218783394653472
0.176392256725161,0.246173416042213,0.273274909330649,0.304726608780309,0.356198505776085,0.372250646178274,0.565586215440482,0.598212890743544,0.641236682904264,0.524130561233243,0.327980441423669,0.237573836435623,0.213806401343925
0.290429770472326,0.328297733797251,0.315777413166578,0.428915694707496,0.419619461924702,0.639595841651627,0.703309061703317,0.691942980157531,0.679249329025498,0.433646101570828,0.344911030844626,0.264410103334495,0.231609835197734
0.150118619160776,0.182771227512375,0.184784395019155,0.258743191238266,0.419914382494492,0.487539774931469,0.731970735237992,0.694554320265783,0.674055951293894,0.575724348013713,0.308228632351529,0.236427151122222,0.188582034413377
0.218110905749683,0.264637446386612,0.296364855315545,0.385951367465198,0.371595244720108,0.536671456907791,0.589213554614544,0.628790507663119,0.557293909151234,0.475321557306103,0.346563573792933,0.26044779067729,0.207535449514414
0.180786857514209,0.218979880574746,0.23022056302084,0.308526800884084,0.359521930228741,0.57424873116862,0.71037373520898,0.749975595152326,0.720882075655219,0.523247941923176,0.380849887289199,0.203252212800808,0.185086136784996
0.193594298673048,0.231301833457897,0.24140937871697,0.329110699504586,0.377520246971374,0.608396476729561,0.692366941600784,0.690363904977927,0.674178316435428,0.442574804122399,0.333368331056719,0.213069321380674,0.195550540777677
0.196184289633478,0.221681263104077,0.257135863251231,0.311629225352401,0.432779474881301,0.513369677788013,0.651173691001529,0.57995483291373,0.604909595532719,0.491170546372253,0.312539894279105,0.264972653265304,0.206885434120148
0.21541198406508,0.284004201797921,0.272128418310697,0.402997625980553,0.517790974089157,0.61938644705865,0.603938095266652,0.627796419720694,0.560746306962713,0.481574416544976,0.392903333097362,0.250945862674963,0.212791892717435
0.154203199925658,0.201395216392621,0.206483092104184,0.229728184233879,0.390012519492492,0.437923044662258,0.676918603610693,0.643496285549527,0.695659593131859,0.581372802765508,0.320787274808793,0.230687613112397,0.170345531514653
0.17382554776215,0.216373957300056,0.216143871193367,0.287834511739253,0.371399200504128,0.562746540857669,0.742680291831835,0.741724816183506,0.747557597155696,0.550324754090516,0.398218368887587,0.213568125642797,0.18565738127734
0.158765179488342,0.200810562719916,0.17777105694739,0.234961125626697,0.536920899945596,0.597873940819551,0.667963360852008,0.681147920896348,0.628783934006606,0.455425396609777,0.275789354387257,0.157118070554691,0.159976045764798
0.153426628250941,0.176894272913856,0.184028044091079,0.257697215970973,0.499605646391811,0.594943117228341,0.738547981681776,0.725922945919399,0.661231875057757,0.528389107892313,0.326540437728036,0.208467270129188,0.170960203990073
0.201299815743535,0.264870252347988,0.304047210154926,0.31307364211527,0.378840066138108,0.437463567214381,0.600677206045329,0.632443435861288,0.640610856701944,0.480029804468998,0.424152597470122,0.278804821576839,0.218322180649899
0.155233094557646,0.186861569563059,0.199261431231992,0.262581244202122,0.384526469531627,0.446326549822788,0.60551005520724,0.592968268513365,0.551033797496262,0.459253896801405,0.289849459977986,0.234512911998057,0.178407393376891
0.173906790015501,0.230209763085963,0.254454022317115,0.297867202111549,0.36831865537874,0.385264077613767,0.545558214271844,0.593070952127603,0.625862455322746,0.525346281603881,0.346374414648157,0.271214319442446,0.203874964442331
0.159223660013087,0.192699335318537,0.252040861747602,0.263331611618019,0.313682500747399,0.625371136413223,0.632368228338086,0.75176944386403,0.693761141615256,0.631757443731342,0.449996915841835,0.272157979613614,0.238359521408727
0.161791429863663,0.176858034049222,0.254785901387413,0.258800408483808,0.420971844546938,0.58922330939752,0.679234496915273,0.696836235549881,0.65935438107347,0.58097460881532,0.414527322679429,0.247496256713943,0.221250424249813
0.160158833882328,0.176030496389521,0.23871222870263,0.257485696319909,0.403408779051093,0.614402234566539,0.700151664618196,0.743378921675408,0.687057626656764,0.573649293141762,0.436250755191291,0.230353439723756,0.218059045474687
0.124673530733165,0.152345977619305,0.17054602907577,0.179164261368387,0.349677025704741,0.583332197608682,0.606895949995134,0.725559711798974,0.689586002292278,0.615916463955572,0.369975240710133,0.217932229708596,0.192733574357647
0.175355526460572,0.206610100717098,0.244519895653256,0.241451925077465,0.444068009720234,0.589285142601197,0.66947648669114,0.710494390166284,0.720948736375859,0.561524196740295,0.426136797439744,0.235312928145372,0.213804816159836
0.139606719590537,0.162826131004949,0.218843365619108,0.263378351114613,0.3101410978456,0.566419096494605,0.680197715990467,0.743975254694708,0.693391685104687,0.601041531599743,0.453882363251572,0.212694277599494,0.204986372750521
0.145730887264284,0.188417966391592,0.222481898385829,0.248781817968399,0.42697229409021,0.592492167341131,0.705504385180291,0.763803933740575,0.695924567767814,0.617039541633781,0.338871390231618,0.243843829155897,0.21293936391693
0.14222314459183,0.164046960773632,0.194694464287359,0.234995318574656,0.396369718102106,0.612304927605766,0.68790578025842,0.730756610331105,0.690281165043294,0.590959177684512,0.325000429370175,0.225025576398643,0.205361208508862
0.166548758790478,0.190879368566627,0.266692235317126,0.271171485685531,0.34886794549995,0.607113418265777,0.740572807230657,0.715868689207641,0.670259529205738,0.629559273487136,0.486348205430693,0.282577871352992,0.251767379281176
0.171977865611694,0.207125793615386,0.245631782457766,0.256090569195761,0.427220973466273,0.549873274786973,0.638493991562541,0.675044408448364,0.691681403996355,0.553515841254925,0.462408209440986,0.248614795945919,0.223167179481469
0.156774029135179,0.193583761223699,0.225273735043045,0.24163905003335,0.352638934928586,0.665357388436709,0.683052599952162,0.737246560257694,0.694392892243352,0.624118130626113,0.461540203774069,0.26565484286098,0.234110437259132
0.157638024048042,0.178423545857787,0.231501458041315,0.235699279499396,0.362006312990777,0.581711704087384,0.60865530015317,0.692218525530275,0.640382735434675,0.524901067699286,0.372160803897036,0.216011232719905,0.201620328117787
0.163908184637949,0.185047099469958,0.257664266383014,0.259698856443627,0.450730817363743,0.609267877292813,0.697224940523647,0.688098945373996,0.652625128281695,0.578119352719071,0.412453106098024,0.253152670387209,0.2285810837523
0.171776739409651,0.203337728831155,0.213426467313407,0.2387225690264,0.40773143987161,0.633623184244984,0.679502312581153,0.704543106000509,0.633701535142594,0.463657492460043,0.307242678413166,0.202351012646861,0.191696060857727
0.142581843188016,0.159747092637829,0.188419464358153,0.233318935780192,0.356775388527283,0.632355517077851,0.660595257973471,0.724181230915212,0.665375986773749,0.579081627493156,0.298894192676181,0.221495991088135,0.205283764122942
0.182369796638733,0.238691726698787,0.294211228860948,0.306136058505471,0.47214318413247,0.611349213707901,0.6808337324377,0.677125990108339,0.659820225354843,0.568716255176614,0.473563743263146,0.308973790151815,0.270529133254709
0.157075055880146,0.171453765072311,0.242221031638316,0.236355756394037,0.374720841422251,0.555092905174553,0.673908963594853,0.717536641854642,0.677547945747251,0.587179850647431,0.43044191446013,0.241287449084415,0.215148902522816
0.157812836345711,0.177611850374419,0.248762229531174,0.275927755092496,0.327111487494345,0.614023928358161,0.679837945796232,0.725303683630498,0.662767494644792,0.563804998199624,0.437120896408809,0.232415133508408,0.215248055230488
0.148117692430972,0.189226736244861,0.218706717724503,0.273758228953812,0.336026351499841,0.566385243293593,0.558205354716315,0.657908462274319,0.662554224266042,0.578308870300591,0.468919366050068,0.298478984103091,0.216417263407333
0.19393576155722,0.218703832528683,0.298435096600657,0.31618139192476,0.362845037892935,0.579844006327097,0.583255394531509,0.691228440416465,0.646959914008602,0.576525911818414,0.4342594646164,0.291702785982803,0.257795182583418
0.123871455271768,0.146334436540847,0.170049488889033,0.206194035963721,0.420860073089035,0.63890560095648,0.693424038989444,0.746436939310736,0.68844573420314,0.5760246823717,0.377785794874717,0.198513506240242,0.188468211649544
0.157928357351511,0.17671105130998,0.228799721466186,0.239595079417292,0.441982751640454,0.647354546446787,0.714984522638577,0.747285134695488,0.682918507310777,0.568254920205785,0.440631529152075,0.225177579228237,0.212617945230245
0.156398485384562,0.194773436538382,0.230371338555766,0.270615816579687,0.352142045762779,0.578220591599641,0.624792327335866,0.676974932700644,0.649690378332549,0.582559095587936,0.435489767853938,0.25065823317857,0.226060479986059
0.191537390643827,0.220746739584097,0.259909329411129,0.290495978914357,0.464619188157185,0.615554922008447,0.6534044602481,0.684097487085985,0.640213960500246,0.471085880049744,0.352068066803955,0.23175794666855,0.21449582177433
0.159502462721346,0.17645126939633,0.255709295424432,0.265674758822898,0.376085043180175,0.565484196306033,0.675258900285313,0.726956280284949,0.685981888317568,0.605958790201985,0.464622986253767,0.258540194433007,0.231165321694611
0.123565620818711,0.153577175389565,0.174448983647665,0.230655012659694,0.363554928876623,0.532724806261161,0.659725473522857,0.722208191710442,0.666143212837727,0.589927188010509,0.314816135793238,0.207842045785009,0.189737146361881
0.154674011344018,0.188252005108325,0.220652312385647,0.233786703318483,0.405180995530551,0.594307044527506,0.672741839836976,0.739314817633418,0.709710845053166,0.650971814157167,0.504079348043274,0.280744142241127,0.228843946284826
0.184602062907438,0.210193857077872,0.269419070904689,0.277513566092384,0.411431995363911,0.543510365616534,0.584819967668884,0.639618709973631,0.651869715311395,0.495503630006312,0.399773488258196,0.267039549831657,0.228732876165201
0.171378513455962,0.202493831567513,0.258813737508488,0.261429528519806,0.447508860659624,0.573324756069166,0.654507029842683,0.670172681037165,0.675754638204804,0.544846740670416,0.428636179227851,0.249504734120612,0.22462850543808
0.198276219877328,0.230720940376101,0.31424205118952,0.329674936748417,0.525557663532475,0.610669989578289,0.667767737932546,0.698183189765829,0.668439631601924,0.52693775864118,0.408438674064755,0.282527518355209,0.253057934315166
0.121508214174595,0.14245066254538,0.162874979540836,0.223469278702404,0.322654432407241,0.593916204623185,0.690998544989808,0.747918469589303,0.679749271677209,0.605677437928467,0.38319978488004,0.198297528787499,0.185723712625245
0.182276420656562,0.21647539248926,0.252325686800976,0.264820623987245,0.467904273207639,0.63161286506654,0.663104610239591,0.69327287330179,0.659244342065419,0.472981179147107,0.376988047904649,0.227128569840174,0.210680783877011
0.209283420208988,0.248847825888331,0.341022670390544,0.349802605066007,0.382232268983671,0.538993338186986,0.568076122463557,0.668346383140461,0.643628541491372,0.57963313058297,0.492757081591485,0.325870945610925,0.273008874242564
0.187515463082945,0.216329953094761,0.295866639623317,0.318217378519403,0.558054581512399,0.624349471722399,0.691720253287702,0.706472633752481,0.650879420923218,0.491770120674748,0.362363265372386,0.262901030599522,0.243295606136547
0.174374535531514,0.195315653956682,0.251671617471607,0.269443062413033,0.450615015928718,0.616930387953362,0.705573722245091,0.73778811236896,0.679135135989439,0.552724425869079,0.414490703457197,0.239283889584905,0.229140212331405
0.162096964534153,0.17219302394192,0.236748307495996,0.252755627055989,0.341574294132291,0.57341833128374,0.686653963291525,0.743277342811676,0.68105320248461,0.602714441272995,0.455514081824391,0.237452779278661,0.215658233169417
0.130829883168007,0.172445433206799,0.207597932198492,0.232341091736166,0.369183098226151,0.638542999651854,0.641084776539032,0.690223515397735,0.670968220355409,0.578787216022444,0.440091494199547,0.227018913723258,0.21055569495967
0.174844451700602,0.221681981647002,0.272015988552722,0.299716098960308,0.34231581648236,0.535685320865734,0.562879448354563,0.707195999785257,0.702635955713404,0.623287649428162,0.504755907878735,0.329312862256974,0.24497551594044
0.183851265855688,0.22480419556682,0.272183908186875,0.273387811727437,0.478405080044358,0.608816070693346,0.653946891902438,0.681700951211107,0.677991960479588,0.47903174120219,0.378519383148531,0.238548632355552,0.221401193886175
0.147304737434672,0.159059822787355,0.17536190528643,0.212469342582157,0.393723548333727,0.552698116846652,0.704089675592159,0.775142476598415,0.704035081269998,0.607986811191434,0.26759538008251,0.208862460082438,0.191381492711901
0.175263782299719,0.230544363667212,0.269639871546725,0.309740922316403,0.353680621005608,0.514533704969564,0.522028988897156,0.669774346918509,0.662592997245738,0.582399671719733,0.499015906756988,0.344013109150791,0.247499809323867
0.131938990285391,0.146092017272875,0.174122861888205,0.251842440785322,0.301528620989727,0.572894849614413,0.678272116280618,0.734663899578936,0.66931315404895,0.592389887613922,0.306632382107756,0.217532070777365,0.1991466712132
0.158316464398614,0.182311076266989,0.207369387296485,0.247692514611227,0.437013687455247,0.684650490737998,0.725466169576725,0.756383880037517,0.701785056730117,0.582974706401046,0.296612904712678,0.219647862186451,0.209869977451448
0.17266034229907,0.196067921736108,0.253547384755281,0.26317421186205,0.42999964855049,0.59541522001158,0.61374360438498,0.686459143931038,0.629137848063832,0.558652629347819,0.364874430108172,0.232397760019844,0.220630875711029
