VOD1,VOD2,VOD3,VOD4,VOD5,VOD6,VOD7,VOD8,VOD9,VOD10,VOD11,VOD12,VOD13,VOD14,VOD15,VOD16,VOD17,VOD18,VOD19,VOD20,VOD21,VOD22,VOD23,VOD24,VOD25,VOD26,VOD27,VOD28,VOD29,VOD30,VOD31,VOD32,VOD33,VOD34,VOD35,VOD36,VOD37,VOD38,VOD39,VOD40,VOD41,VOD42,VOD43,VOD44,VOD45,VOD46,VOD47,VOD48,VOD49,VOD50,VOD51,VOD52,VOD53,VOD54,VOD55,VOD56,VOD57,VOD58,VOD59,VOD60,VOD61,VOD62,VOD63,VOD64,VOD65,VOD66,VOD67,VOD68,VOD69,VOD70,VOD71,VOD72,VOD73,VOD74,VOD75,VOD76,VOD77,VOD78,VOD79,VOD80,VOD81,VOD82,VOD83,VOD84,VOD85,VOD86,VOD87,VOD88,VOD89,VOD90,VOD91,VOD92,VOD93,VOD94,VOD95,VOD96,VOD97,VOD98,VOD99,VOD100,VOD101,VOD102,VOD103,VOD104,VOD105,VOD106,VOD107,VOD108,VOD109,VOD110,VOD111,VOD112,VOD113,VOD114,VOD115,VOD116,VOD117,VOD118,VOD119,VOD120,VOD121,VOD122
0.215470097,0.213345032,0.211523417,0.214711265,0.210582572,0.214246735,0.216667231,0.223080227,0.22337247,0.216985108,0.214365721,0.212468588,0.207169669,0.209793234,0.222379361,0.226470765,0.253171882,0.258906834,0.272413528,0.270849696,0.279351251,0.285112386,0.289376282,0.28716032,0.286170765,0.278314525,0.281744564,0.281744564,0.27706995,0.250814991,0.244877919,0.23387442,0.229997573,0.23572067,0.23572067,0.237824839,0.240364301,0.238896443,0.232373552,0.231652184,0.218570355,0.214129402,0.206101375,0.206149661,0.202388258,0.206555383,0.209520965,0.211760545,0.221752807,0.229612394,0.235429791,0.242767709,0.247722014,0.259011961,0.254025265,0.258447921,0.246006751,0.234776108,0.225440291,0.211778011,0.198086744,0.183647927,0.190480418,0.185279008,0.193420186,0.192523906,0.201372659,0.19164089,0.195470309,0.180741138,0.182823105,0.172924318,0.174784029,0.173255033,0.178390337,0.173175188,0.17674556,0.169566221,0.174744095,0.169335711,0.183138693,0.194613199,0.205187851,0.219053557,0.233208541,0.254947908,0.254856541,0.262982933,0.266835231,0.265668308,0.26345629,0.261569851,0.256359049,0.258549872,0.256206117,0.256277542,0.252033538,0.2523207,0.251894852,0.256338594,0.254609651,0.270440072,0.270380775,0.276969821,0.269081752,0.265212348,0.262987044,0.27002314,0.25999073,0.271836498,0.279572444,0.293986286,0.310617518,0.319184011,0.324438133,0.333891049,0.337982146,0.351805561,0.351151671,0.359874674,0.344425284,0.334603445
0.151894586,0.153915187,0.15610679,0.157817798,0.160308009,0.163865308,0.163616739,0.164574534,0.167303852,0.167352982,0.1686712,0.175690114,0.179429743,0.199254974,0.213087893,0.223384103,0.230535404,0.229079325,0.238127771,0.226058777,0.225576796,0.206873483,0.204546452,0.194951957,0.185760336,0.181038156,0.179840055,0.179840055,0.173007893,0.148978447,0.145127896,0.138080291,0.137936167,0.138796968,0.138796968,0.137490006,0.137487356,0.132832469,0.128985401,0.12538443,0.120594072,0.119599889,0.115663467,0.115458649,0.113996296,0.113981735,0.116396708,0.117303965,0.127215858,0.130335401,0.134538671,0.135080416,0.140419005,0.13823768,0.134781629,0.129728465,0.122757826,0.120130664,0.115349472,0.112667331,0.111683628,0.109858112,0.112462548,0.111894759,0.119811913,0.122936958,0.128370787,0.129098819,0.132627819,0.13321101,0.132323206,0.131151231,0.131196475,0.135229586,0.136439418,0.144639091,0.150667217,0.171529526,0.17908635,0.189248208,0.193283563,0.193101275,0.198942293,0.204530246,0.205332887,0.223686474,0.236346053,0.249898392,0.261851913,0.261196734,0.272657494,0.27775571,0.281710186,0.294873848,0.294209178,0.299452704,0.29050386,0.288706473,0.287427971,0.281716348,0.269873615,0.263820411,0.264164349,0.266209254,0.266422983,0.264423402,0.264629933,0.269782017,0.268808575,0.280159306,0.283862796,0.290642406,0.301803513,0.300838652,0.305185578,0.311012038,0.313813586,0.321526653,0.321136743,0.321441829,0.324065768,0.324191695
0.217733495,0.217746886,0.21998038,0.220848279,0.220848279,0.220473571,0.219661613,0.219488257,0.221910429,0.227623778,0.229014379,0.237435651,0.237435651,0.244172289,0.248952049,0.256918207,0.262384303,0.263976842,0.264402634,0.264456479,0.264456479,0.264844862,0.26393191,0.264855176,0.261622205,0.261464628,0.260413499,0.260413499,0.260413499,0.260023721,0.262240513,0.263832996,0.25665513,0.245546626,0.245546626,0.238897529,0.238897529,0.229638674,0.226187175,0.219370845,0.213620424,0.207126286,0.203184968,0.196638291,0.196638291,0.190240162,0.189738896,0.184292411,0.190464734,0.198097598,0.20513071,0.211257877,0.211257877,0.218932136,0.219303855,0.22368486,0.216726209,0.210115755,0.203607881,0.201430259,0.201430259,0.195100675,0.19632667,0.195062148,0.196870273,0.195745414,0.196028088,0.197392195,0.197392195,0.196521374,0.201916244,0.203985403,0.214797419,0.214128723,0.218343459,0.213166214,0.213166214,0.211521334,0.212355261,0.208204718,0.222034003,0.233079383,0.244894351,0.248629319,0.248629319,0.259886745,0.262764076,0.265815272,0.26852923,0.264859466,0.266534548,0.265995825,0.265995825,0.264195743,0.270121624,0.2687097,0.274691384,0.275221317,0.278835204,0.290916857,0.290916857,0.29192272,0.302093026,0.312192292,0.321824003,0.317595683,0.314406971,0.312498769,0.312498769,0.305797045,0.301675085,0.300331364,0.286425745,0.275858557,0.265553355,0.261478896,0.261478896,0.252202125,0.254536417,0.251650601,0.250432237,0.250737331
0.296891072,0.301213985,0.300697072,0.300845475,0.300845475,0.305520317,0.29887225,0.298133819,0.28585246,0.285735374,0.280550271,0.280324644,0.280324644,0.280790176,0.281293889,0.282612303,0.285050836,0.288206056,0.291058819,0.293034018,0.293034018,0.296443682,0.295531056,0.296474836,0.288361548,0.276513657,0.269031671,0.269031671,0.269031671,0.257150918,0.249761471,0.237976281,0.237181516,0.238499153,0.238499153,0.243988816,0.243988816,0.246990896,0.249206346,0.252481644,0.248889666,0.246230763,0.241488414,0.246876859,0.246876859,0.243884913,0.247226892,0.252849691,0.251971693,0.243966066,0.237607357,0.235304652,0.235304652,0.227988594,0.233831605,0.233235454,0.241420657,0.238407473,0.241744451,0.242024922,0.242024922,0.238913017,0.246237621,0.24681523,0.259980189,0.261361964,0.267527173,0.271224913,0.271224913,0.272229407,0.278303229,0.281450039,0.291633074,0.287804964,0.289633907,0.28440959,0.28440959,0.280371221,0.276513879,0.269999708,0.260009439,0.264248499,0.262752452,0.277931312,0.277931312,0.282261131,0.290222866,0.304847212,0.309692249,0.310198328,0.30577514,0.32095812,0.32095812,0.323241471,0.340002636,0.356169918,0.373257477,0.362003223,0.360501944,0.350707037,0.350707037,0.337514006,0.336366418,0.327495478,0.32448593,0.320319492,0.319985217,0.31840014,0.31840014,0.313558969,0.311510061,0.308942808,0.306986621,0.306116353,0.303606834,0.304809648,0.304809648,0.304625085,0.306949111,0.308614943,0.317746747,0.323457347
0.16125583,0.162554465,0.160783955,0.161474182,0.160464779,0.161708114,0.158703721,0.159514184,0.153689673,0.152828291,0.149315379,0.151882233,0.14877917,0.15537032,0.167793627,0.176508293,0.191598682,0.187906908,0.196328512,0.191834584,0.192579961,0.188673258,0.184096753,0.176131719,0.164294077,0.155244154,0.148220086,0.148220086,0.141465738,0.123195555,0.120207617,0.114538385,0.11967794,0.121979226,0.121979226,0.12289787,0.122981221,0.127131555,0.126413431,0.126709079,0.122020495,0.118076295,0.115535787,0.113989956,0.113020715,0.108461392,0.109400679,0.107985135,0.115111615,0.122911646,0.127597141,0.131541267,0.132208733,0.1393116,0.134363919,0.137327968,0.130372601,0.128047089,0.122970921,0.119238329,0.117425157,0.117369388,0.116970703,0.114523708,0.119509445,0.125463815,0.131485755,0.136913227,0.137243409,0.145655748,0.148595435,0.152945139,0.152402477,0.156885059,0.157642967,0.172191286,0.175510591,0.183619002,0.184217289,0.195074573,0.190717024,0.190613632,0.182442357,0.189037228,0.187204918,0.198234162,0.210216598,0.223662333,0.241320087,0.244426724,0.255461072,0.260301903,0.261871554,0.26583374,0.266638912,0.269100802,0.266450156,0.264735024,0.261627557,0.259700221,0.259414152,0.251261043,0.246779091,0.244080962,0.240407042,0.243416716,0.240900766,0.253538534,0.257399465,0.273549003,0.271601246,0.279546792,0.278913063,0.277142209,0.271361806,0.268850539,0.2630141,0.261938107,0.265168637,0.265108453,0.270229818,0.267206335
0.182099141,0.182724298,0.183146571,0.181045223,0.181045223,0.182268202,0.183744297,0.182504509,0.186362448,0.184203968,0.187358232,0.188421565,0.188421565,0.18850456,0.208113017,0.212092827,0.252568734,0.254717564,0.275752897,0.269544524,0.269544524,0.270413236,0.260463283,0.247565627,0.220146774,0.203384129,0.187539037,0.187539037,0.187539037,0.166001844,0.164716093,0.157620392,0.171490532,0.175277947,0.175277947,0.172956435,0.172956435,0.176560383,0.168595031,0.16451455,0.148633349,0.145818282,0.139093743,0.140495931,0.140495931,0.139094917,0.141585609,0.143711087,0.149057205,0.152911449,0.155647766,0.157069029,0.157069029,0.159739477,0.156257943,0.157206779,0.155001917,0.159727013,0.159191745,0.162006825,0.162006825,0.167404654,0.170647237,0.174909785,0.181961317,0.181061899,0.184598511,0.181923332,0.181923332,0.182439448,0.189288195,0.187365293,0.201743622,0.206106706,0.21684301,0.225135184,0.225135184,0.230235434,0.231494184,0.234826034,0.220964769,0.206967495,0.192619424,0.190587272,0.190587272,0.175692884,0.190605925,0.194937179,0.2272755,0.236352316,0.253639483,0.266053764,0.266053764,0.276290003,0.287668581,0.296227896,0.30975377,0.31024496,0.312561078,0.317964671,0.317964671,0.316684791,0.314809295,0.31835893,0.296521986,0.285181532,0.268850225,0.280612158,0.280612158,0.271088608,0.284897872,0.297794597,0.310718341,0.299347024,0.293830046,0.291842534,0.291842534,0.280348157,0.284161198,0.282237796,0.281791104,0.286057499
0.125980534,0.125980534,0.121159995,0.125829438,0.128133989,0.137190366,0.135979203,0.139170442,0.136805539,0.136805539,0.135794796,0.13951017,0.137570945,0.155093968,0.170673887,0.184328239,0.188597982,0.188597982,0.201245212,0.191994957,0.194355016,0.17906865,0.17417027,0.16509129,0.154253645,0.154253645,0.150923462,0.150923462,0.140607919,0.117409702,0.117955207,0.116062455,0.119879216,0.119879216,0.119879216,0.120388588,0.12282522,0.119612855,0.115340575,0.111283187,0.109647807,0.109647807,0.105558175,0.1094968,0.109526026,0.119453199,0.124648787,0.131284493,0.138267613,0.138267613,0.143919259,0.146667891,0.151455437,0.147276553,0.139701407,0.133196218,0.130389793,0.130389793,0.122215128,0.12040293,0.117970942,0.11138544,0.106419667,0.10123605,0.105911036,0.105911036,0.102892602,0.11622198,0.122556152,0.148737762,0.154617238,0.166177653,0.169229344,0.169229344,0.173569087,0.179418873,0.182536105,0.194789767,0.199252326,0.206208296,0.206564649,0.206564649,0.209763454,0.21274681,0.213990196,0.226659809,0.232225144,0.240422291,0.243083408,0.243083408,0.250212251,0.259335809,0.262231465,0.27937947,0.278712674,0.287927979,0.283092591,0.283092591,0.28188796,0.277052978,0.269282249,0.263517574,0.265637437,0.264654441,0.266310514,0.266310514,0.267564675,0.265541473,0.267582543,0.262916033,0.262814845,0.259993547,0.259736444,0.259736444,0.259824636,0.259792397,0.260390697,0.262861534,0.268244211,0.271337237,0.278564369,0.278564369
0.178431758,0.183884334,0.189307147,0.191889818,0.19267209,0.197860907,0.196842174,0.198224617,0.194623429,0.190403378,0.187227467,0.191295585,0.191463222,0.193400786,0.209702489,0.215725443,0.242254504,0.242069168,0.254049562,0.252627716,0.25260735,0.249143593,0.250880239,0.247822909,0.248338217,0.24214766,0.240559442,0.240559442,0.240005673,0.232175117,0.223848782,0.215031485,0.204883109,0.208514475,0.208514475,0.20643772,0.20643772,0.206184923,0.197225143,0.195443488,0.178770055,0.17572116,0.167559063,0.167134691,0.167134691,0.16606432,0.167349245,0.167880024,0.174545924,0.17875201,0.183048822,0.184783172,0.184783172,0.189309557,0.188731846,0.189451735,0.184005317,0.177500922,0.173339155,0.165358004,0.165358004,0.158144433,0.155140898,0.14851086,0.1462345,0.145003526,0.146199852,0.143755641,0.143755641,0.14296409,0.145138391,0.143131636,0.151371378,0.151493524,0.156517029,0.15547044,0.15547044,0.156740155,0.164916631,0.164545564,0.184845465,0.194622744,0.208720101,0.217940277,0.217940277,0.229095829,0.234988194,0.242059379,0.247823924,0.236275054,0.233090648,0.219924722,0.218840423,0.208582848,0.211842422,0.201709935,0.216779254,0.221228499,0.234718037,0.232977828,0.233173574,0.237833447,0.240632779,0.238378177,0.245821424,0.245638795,0.25167557,0.249510938,0.248268167,0.252153315,0.254522615,0.253182812,0.261240466,0.262203658,0.268067424,0.266300554,0.265291982,0.267210108,0.268356099,0.26700517,0.263939779,0.261989444
0.248615816,0.2522523,0.258493328,0.257977009,0.257977009,0.261743302,0.258637145,0.256302826,0.250602569,0.249241244,0.246845642,0.24687974,0.24687974,0.246066761,0.250175916,0.251547562,0.265271771,0.273121823,0.281835086,0.28129575,0.28129575,0.287559873,0.280419436,0.278449282,0.262269569,0.256795143,0.249167609,0.249167609,0.249167609,0.244252351,0.244456968,0.242619034,0.241389836,0.239066335,0.239066335,0.239673263,0.239673263,0.237942284,0.236315465,0.235782797,0.229405309,0.222173248,0.215732981,0.21235992,0.21235992,0.206001557,0.205826541,0.202673098,0.203301675,0.202478459,0.202557699,0.202212314,0.202212314,0.201182588,0.203421602,0.203774539,0.205676855,0.203041659,0.203663492,0.201530254,0.201530254,0.19866079,0.199024184,0.196793658,0.196541445,0.193236726,0.192605455,0.190054188,0.190054188,0.186700796,0.188223435,0.186171436,0.193535209,0.19500783,0.199210311,0.195033212,0.195033212,0.195780499,0.195468008,0.192152714,0.204791246,0.215003073,0.225836793,0.223502281,0.223502281,0.23315953,0.22964653,0.22708161,0.22610924,0.231069088,0.235925867,0.241969611,0.241969611,0.249590306,0.257265761,0.262113867,0.267650652,0.260151697,0.260168648,0.256470387,0.256470387,0.248529807,0.248647546,0.244010401,0.242861291,0.244219715,0.243834419,0.24911076,0.24911076,0.249147426,0.248882469,0.253774124,0.248617223,0.244118045,0.237177465,0.236999915,0.236999915,0.23330402,0.237968646,0.239683432,0.245975153,0.249400214
0.238854139,0.238854139,0.244749929,0.24255216,0.241074366,0.227397681,0.223100838,0.217421379,0.223350012,0.223350012,0.219147065,0.223007208,0.228644619,0.231683906,0.226929302,0.222193765,0.220848886,0.220848886,0.216269302,0.216072368,0.2149871,0.210669372,0.211219281,0.209354293,0.214822467,0.214822467,0.214602768,0.214602768,0.222047999,0.22965553,0.225979221,0.223355336,0.217380516,0.217380516,0.217380516,0.215436966,0.211221265,0.215475171,0.221983864,0.227501526,0.229847744,0.229847744,0.236594888,0.235167907,0.236427769,0.229262815,0.223221866,0.218667022,0.211865141,0.211865141,0.205524534,0.206960351,0.202608774,0.218279191,0.224385782,0.235361209,0.228453023,0.228453023,0.23418143,0.225028962,0.216001859,0.204668935,0.20446281,0.203374258,0.195285144,0.195285144,0.194523007,0.186628447,0.179269001,0.168407855,0.166337933,0.164777976,0.162687913,0.162687913,0.162602295,0.165942825,0.164170102,0.175256033,0.176726843,0.18349655,0.180110942,0.180110942,0.181493118,0.184544191,0.181596934,0.194670684,0.203805639,0.215089479,0.225008482,0.225008482,0.235445506,0.245688291,0.25413088,0.263837305,0.258114234,0.259230481,0.251264292,0.251264292,0.242880174,0.234585628,0.226004245,0.217334557,0.218693533,0.215802803,0.219172656,0.219172656,0.222329545,0.225114829,0.228507786,0.22323553,0.214493195,0.209563521,0.206754763,0.206754763,0.197849458,0.203211591,0.201964223,0.21640641,0.2193705,0.226384504,0.223970985,0.223970985
0.122284583,0.122284583,0.121688625,0.124326976,0.12691519,0.131877673,0.132270281,0.134062318,0.136261139,0.136261139,0.137600843,0.143210239,0.145448045,0.162972748,0.179625888,0.191881984,0.200512437,0.200512437,0.214003774,0.206817226,0.213748897,0.196004945,0.188204732,0.17547171,0.165272187,0.165272187,0.158610388,0.158610388,0.149738856,0.126389918,0.124331947,0.119161111,0.120783084,0.120783084,0.120783084,0.117996927,0.117960496,0.108602294,0.102756676,0.095666559,0.093436206,0.093436206,0.088035456,0.090872662,0.09044975,0.100653569,0.111596064,0.119879702,0.136163459,0.136163459,0.148423186,0.149370183,0.160549817,0.142957675,0.128604827,0.109801526,0.104936572,0.104936572,0.089178372,0.087798651,0.086515828,0.081916221,0.079449922,0.075819326,0.08153623,0.08153623,0.080828477,0.095489014,0.103402864,0.134066398,0.139472744,0.153068011,0.151254902,0.151254902,0.155182994,0.160713805,0.159604532,0.181187541,0.193111662,0.208877025,0.210504396,0.210504396,0.221570449,0.229013253,0.231870733,0.257482176,0.271181496,0.289779826,0.290819817,0.290819817,0.303979201,0.303498991,0.302759204,0.303786904,0.299703382,0.301624579,0.295216377,0.295216377,0.292935716,0.288149909,0.279079026,0.271206692,0.272093841,0.27079453,0.273219544,0.273219544,0.273028562,0.277157392,0.281597919,0.290019172,0.292962036,0.297117853,0.302536398,0.302536398,0.306867236,0.314043745,0.318718645,0.331885701,0.33356446,0.338488603,0.338018342,0.338018342
0.289217653,0.293143114,0.294955148,0.301863667,0.301863667,0.305428378,0.307958144,0.314352053,0.31537997,0.313469825,0.310430026,0.310567824,0.310567824,0.308907952,0.31202984,0.313372038,0.326951711,0.331380727,0.338180564,0.332488678,0.332488678,0.336186403,0.326342774,0.318964228,0.295520067,0.284651793,0.27439805,0.27439805,0.27439805,0.263191132,0.257894961,0.249674794,0.243995171,0.239839937,0.239839937,0.241018014,0.241018014,0.238923146,0.240674363,0.240669909,0.236400449,0.228205164,0.222756138,0.219260007,0.219260007,0.210370672,0.209943538,0.207017687,0.212911441,0.222295018,0.226802819,0.231969302,0.231969302,0.239738358,0.236830004,0.242006481,0.233589988,0.23214595,0.227038348,0.231001851,0.231001851,0.231967487,0.23755432,0.241673672,0.250377811,0.248537966,0.250419836,0.249145803,0.249145803,0.247422797,0.251755514,0.251031934,0.255954738,0.253280237,0.255932414,0.257026609,0.257026609,0.254450923,0.253689662,0.252323935,0.243255359,0.237541334,0.229952048,0.228766247,0.228766247,0.221219704,0.22966799,0.233540316,0.26130937,0.268443043,0.282854443,0.283273985,0.283273985,0.292694364,0.298065961,0.296185808,0.301309359,0.3007416,0.306144596,0.309726673,0.309726673,0.30824198,0.307964726,0.308881396,0.296306977,0.289202122,0.278778529,0.290442049,0.290442049,0.28487841,0.295333313,0.30667273,0.309276919,0.297983882,0.288834306,0.290423074,0.290423074,0.278331425,0.28017438,0.281665799,0.278883902,0.280319308
0.306738689,0.313631453,0.311403435,0.313020802,0.313020802,0.320163595,0.314355054,0.316370693,0.310465345,0.314062464,0.312792317,0.316012998,0.316012998,0.322374186,0.331777416,0.336838655,0.353246142,0.35172975,0.360414654,0.349639351,0.349639351,0.346190099,0.334570312,0.321401656,0.303532502,0.297548196,0.290959781,0.290959781,0.290959781,0.286584195,0.281848619,0.275986372,0.274704647,0.280887172,0.280887172,0.285790523,0.285790523,0.290261541,0.286802708,0.290059669,0.277423696,0.272910197,0.263713404,0.26660551,0.26660551,0.263331943,0.264647041,0.267747954,0.262546542,0.255974991,0.249539378,0.250434491,0.250434491,0.244381876,0.251577278,0.254181216,0.263939086,0.259455076,0.261566825,0.260068994,0.260068994,0.255704163,0.260106283,0.258297062,0.273376729,0.283118933,0.292300078,0.296805884,0.296805884,0.304636965,0.306863539,0.312070703,0.325807681,0.338861506,0.34837424,0.35428123,0.35428123,0.367860552,0.365639107,0.36966665,0.359622071,0.363434247,0.360578264,0.36873911,0.36873911,0.37199389,0.371530816,0.37941134,0.370750497,0.366059075,0.357004883,0.363896951,0.363896951,0.361815403,0.371890182,0.379557494,0.385545164,0.367998919,0.362474173,0.346762299,0.346762299,0.328311558,0.33114377,0.318209088,0.332593999,0.340331744,0.3539001,0.360999148,0.360999148,0.3684659,0.365584663,0.3676101,0.365661748,0.364764918,0.360057296,0.355947767,0.352428709,0.348556881,0.34847138,0.347053879,0.349205658,0.354167697
0.174025208,0.174025208,0.173704865,0.173781095,0.168353483,0.164431039,0.161905823,0.164118362,0.165651573,0.165651573,0.162865502,0.163923075,0.163892393,0.169652176,0.173943184,0.175173844,0.17819099,0.17819099,0.181889388,0.181132702,0.184307093,0.177408935,0.174617777,0.17040956,0.173372126,0.173372126,0.171541954,0.171541954,0.174252063,0.18722098,0.187482035,0.190093141,0.184498246,0.184498246,0.184498246,0.182104145,0.178744815,0.176779176,0.177145431,0.178424423,0.178589329,0.178589329,0.179811825,0.179293069,0.178355016,0.174665117,0.171028962,0.168343933,0.168588123,0.168588123,0.165538563,0.170443557,0.171533243,0.179741355,0.179136115,0.182407922,0.184563821,0.184563821,0.184365581,0.189594943,0.191211646,0.196303568,0.191386762,0.191505177,0.186223373,0.186223373,0.179870154,0.176024351,0.170500414,0.171772125,0.178485529,0.181188052,0.184181228,0.184181228,0.19074599,0.193424563,0.197748926,0.20332726,0.205204904,0.20921962,0.213630479,0.213630479,0.217687211,0.226356821,0.23002218,0.241041514,0.237471576,0.24100775,0.236317158,0.236317158,0.23096766,0.228230012,0.22300807,0.220710397,0.222337727,0.222368509,0.224345499,0.224345499,0.225788309,0.227414766,0.229930108,0.234422031,0.235463463,0.237192461,0.233262187,0.233262187,0.233584869,0.22948681,0.225750585,0.221065412,0.218150368,0.217043369,0.212205229,0.212205229,0.210542761,0.210377818,0.205659677,0.207538919,0.207116687,0.210258647,0.206749618,0.206749618
0.199715523,0.207124231,0.212147453,0.212918297,0.212918297,0.219423648,0.212146036,0.21163146,0.199908624,0.201393042,0.196780447,0.206451871,0.206451871,0.211831428,0.229168748,0.240831048,0.270348315,0.273260809,0.285859031,0.281027467,0.281027467,0.280976387,0.274768885,0.268225815,0.258833147,0.25822779,0.255459463,0.255459463,0.255459463,0.255116004,0.25412232,0.254273335,0.243398623,0.234378271,0.234378271,0.226702063,0.226702063,0.218224434,0.214369037,0.207604618,0.204879877,0.204278688,0.204480437,0.202084596,0.202084596,0.201845179,0.201593483,0.19940353,0.204797871,0.212247001,0.21803031,0.220850864,0.220850864,0.227521687,0.223889828,0.225633723,0.215545954,0.210707702,0.204506093,0.201414131,0.201414131,0.197554091,0.196617478,0.194046277,0.193140998,0.192059829,0.19203369,0.190758817,0.190758817,0.189742542,0.193593816,0.193632718,0.200637211,0.200148042,0.204552657,0.209706767,0.209706767,0.211226477,0.219918074,0.223280832,0.237208994,0.23930383,0.244015409,0.250615975,0.250615975,0.252157011,0.261856294,0.268986718,0.279982241,0.272214569,0.272813534,0.26768561,0.26768561,0.259929433,0.269548508,0.266539707,0.283420811,0.283017922,0.293256616,0.296623342,0.296623342,0.296029212,0.303084134,0.304260557,0.31695296,0.315096552,0.317887563,0.312555107,0.312555107,0.308657177,0.303285901,0.297752382,0.290324792,0.28998414,0.28779294,0.291144515,0.291144515,0.292468662,0.293871514,0.296080498,0.285062348,0.281544122
0.145167428,0.147395305,0.147736057,0.147324303,0.148921043,0.151558748,0.15223862,0.151919502,0.153473187,0.153273473,0.155334036,0.15715958,0.157895984,0.16221403,0.175125264,0.179295282,0.200200078,0.198238092,0.208862987,0.20371358,0.203751172,0.197609651,0.191196336,0.182001311,0.164173097,0.154041301,0.143831456,0.143831456,0.142990658,0.127844762,0.128679717,0.125839285,0.134813645,0.135760791,0.135760791,0.134750367,0.135481185,0.135894525,0.132370462,0.129586762,0.120748366,0.117150141,0.112727633,0.112935184,0.112347451,0.11071864,0.114092423,0.115464863,0.128144153,0.139116145,0.147292522,0.149110769,0.149479889,0.156220969,0.147409836,0.148184007,0.136328232,0.136351163,0.130534271,0.127140035,0.127182632,0.128911626,0.130417426,0.128735673,0.141226213,0.154717096,0.166942539,0.178830517,0.181306263,0.198333946,0.204947057,0.214042755,0.216647427,0.215470893,0.215284674,0.221389146,0.220166333,0.221829191,0.229993584,0.237676365,0.24503473,0.240898254,0.240182925,0.238061338,0.239173324,0.235230038,0.245305233,0.247448647,0.270769468,0.279831553,0.294693834,0.300503553,0.302837654,0.311637921,0.311725832,0.313880106,0.309615534,0.304340713,0.30032661,0.299480445,0.296404778,0.294589124,0.297154032,0.298194055,0.298114459,0.29716455,0.2971919,0.304678776,0.303785759,0.305897866,0.310667579,0.318055553,0.322576896,0.319041044,0.31602292,0.319665112,0.318450999,0.319842512,0.326488876,0.331539096,0.337689607,0.338792114
0.148469198,0.148469198,0.148415173,0.152064503,0.153717095,0.160264413,0.159373764,0.162524889,0.1600099,0.1600099,0.159009037,0.158588064,0.155497298,0.162473363,0.172984141,0.179823877,0.184949127,0.184949127,0.194157121,0.190301999,0.194525995,0.187449868,0.183075802,0.17732611,0.16646612,0.16646612,0.16237595,0.16237595,0.151919878,0.129769644,0.131223312,0.129891893,0.133838964,0.133838964,0.133838964,0.134788373,0.137833451,0.135500025,0.132114647,0.128908495,0.127890387,0.127890387,0.124641649,0.1248229,0.124053744,0.123262062,0.12413059,0.123895432,0.13112861,0.13112861,0.133049263,0.137834357,0.143917985,0.143979436,0.138392643,0.13358081,0.133033577,0.133033577,0.126648223,0.127768108,0.128050637,0.12748699,0.125010092,0.122882829,0.123917818,0.123917818,0.121514502,0.126651899,0.128888756,0.144771232,0.155639869,0.165178899,0.174080722,0.174080722,0.184752933,0.189792008,0.197980402,0.202732527,0.20064651,0.200599949,0.19588417,0.19588417,0.192875817,0.193126653,0.190001485,0.199942964,0.208073381,0.21685223,0.22324296,0.22324296,0.233030893,0.242403289,0.248466754,0.262589908,0.260175982,0.266096258,0.26133976,0.26133976,0.25827952,0.25770778,0.251999008,0.250786376,0.246678782,0.246548289,0.246564689,0.246564689,0.243422066,0.251832857,0.252678374,0.268060072,0.265652557,0.271998779,0.266081931,0.266081931,0.262420831,0.260375449,0.2536669,0.256103951,0.260431489,0.264464857,0.263775727,0.263775727
0.264631507,0.266316293,0.262190558,0.262170323,0.261196093,0.261478074,0.25807784,0.258200758,0.250595836,0.247773842,0.243606961,0.240332934,0.240357758,0.2376892,0.243213505,0.242285741,0.252570962,0.252519828,0.259157361,0.256022162,0.259196881,0.257117387,0.254444727,0.248026061,0.24177529,0.233781779,0.230215949,0.230215949,0.228708323,0.220240142,0.211493271,0.20097619,0.194128397,0.197779139,0.197779139,0.203491527,0.203491527,0.206655526,0.208211507,0.212862921,0.208476774,0.204686334,0.199372215,0.199934419,0.199934419,0.19561941,0.194385732,0.195206915,0.191528115,0.189605341,0.185600111,0.18742399,0.18742399,0.186337087,0.189677608,0.192143939,0.194789879,0.192988662,0.193019673,0.193854719,0.193854719,0.191906569,0.19575673,0.197084027,0.206342199,0.212139232,0.217399024,0.226208619,0.226208619,0.232509088,0.242281895,0.251256019,0.265892934,0.26399691,0.267783411,0.265300746,0.265300746,0.264422389,0.265297443,0.26251987,0.262544713,0.263896648,0.266008427,0.272290412,0.271031823,0.273125044,0.278830435,0.285394251,0.294150012,0.298712739,0.300188375,0.305745279,0.309716652,0.311432286,0.312026259,0.315850265,0.312148545,0.306975226,0.301438165,0.298830063,0.299760728,0.29499136,0.299117272,0.297793744,0.305829934,0.309300464,0.31539646,0.317788156,0.318713566,0.320743267,0.31664488,0.316829495,0.310182957,0.306922539,0.301114644,0.300795671,0.298506052,0.295783254,0.297095065,0.297030485,0.298328995,0.298935287
