TMAX1,TMAX2,TMAX3,TMAX4,TMAX5,TMAX6,TMAX7
21.6748657226563,26.1679534912109,29.9967269897461,31.3792629241943,29.5136127471924,28.6024723052979,21.6196994781494
20.8952007293701,25.7366352081299,29.5566005706787,30.7772388458252,29.0240535736084,28.1873016357422,21.5540084838867
21.7230587005615,25.5343894958496,30.6670341491699,31.6938667297363,29.8930053710938,28.8454113006592,21.862813949585
19.8061103820801,25.9686374664307,28.6233329772949,29.2444438934326,28.3247318267822,27.2401847839355,20.0512542724609
21.5970973968506,26.5128784179688,30.1201972961426,31.3976345062256,29.590892791748,28.6249618530273,21.7748107910156
20.8475933074951,25.9259853363037,29.2053699493408,30.1456985473633,28.9589595794678,28.0027770996094,21.0521507263184
20.0418510437012,25.9682788848877,28.9488887786865,29.6261653900146,28.5575275421143,27.3555545806885,20.3618278503418
21.4749794006348,26.5544548034668,29.9750461578369,31.2448482513428,29.4817142486572,28.4809608459473,21.7554206848145
21.5741634368896,26.3087959289551,30.0194187164307,31.3790378570557,29.5688133239746,28.5820503234863,21.6121788024902
21.8445472717285,26.0962371826172,30.0703315734863,31.4401512145996,29.4464683532715,28.6579360961914,21.7824020385742
20.7681465148926,25.4826107025146,29.7691993713379,30.9101963043213,29.1094722747803,28.398229598999,21.7152538299561
21.5542182922363,26.6667976379395,30.1014823913574,31.4518661499023,29.6402492523193,28.5792083740234,21.8558502197266
19.7077770233154,25.9489250183105,28.7520370483398,29.3182792663574,28.4129028320313,27.2918510437012,20.0709686279297
25.8191909790039,29.240795135498,32.1806411743164,34.6972961425781,34.2293891906738,32.3614463806152,27.4547080993652
25.4672241210938,29.0526847839355,32.3881378173828,34.6702842712402,34.5043869018555,32.7794036865234,27.4567184448242
25.4622898101807,28.9962520599365,32.2638053894043,34.4661140441895,34.2745208740234,32.6540412902832,27.3341484069824
24.7690124511719,28.6121349334717,32.4431953430176,34.4640846252441,34.3119621276855,32.4915962219238,26.667387008667
25.3262634277344,29.0334186553955,32.6328201293945,34.7305488586426,34.7246856689453,32.9687004089355,27.503812789917
25.0330352783203,28.90185546875,32.6269989013672,34.605842590332,34.4264450073242,32.6134185791016,26.9122753143311
24.6540832519531,28.2625713348389,32.2281227111816,34.3596801757813,34.4011459350586,32.5108184814453,26.6740665435791
24.9306411743164,28.6289520263672,32.472053527832,34.5570220947266,34.4782485961914,32.6695289611816,26.8822898864746
25.3037109375,29.1629848480225,32.6858673095703,34.5856552124023,34.4763031005859,32.80126953125,27.2305393218994
24.7871398925781,28.4829006195068,32.3924522399902,34.4772682189941,34.3639068603516,32.5536994934082,26.7291870117188
14.3188629150391,21.9411010742188,24.3746509552002,27.1431884765625,25.6229057312012,24.2826499938965,15.4364185333252
15.6966667175293,23.0538711547852,25.2345008850098,27.0529041290283,26.6279029846191,25.8111667633057,17.2466125488281
11.6143455505371,20.4970397949219,22.4604949951172,26.1177368164063,24.6893310546875,23.7945537567139,14.5142784118652
13.8116664886475,21.7643547058105,24.2848339080811,26.997257232666,25.4422588348389,23.720666885376,15.1787099838257
15.7563505172729,23.4683399200439,25.3078937530518,27.512321472168,26.9573230743408,26.0971927642822,17.5658321380615
15.4339160919189,23.2925224304199,25.2459468841553,27.7039566040039,27.0409412384033,26.0016040802002,17.5500545501709
13.796667098999,22.3053226470947,24.5518341064453,27.5324192047119,25.8256454467773,24.7773342132568,15.676290512085
12.1669683456421,21.3120746612549,23.0816440582275,26.631591796875,25.2920970916748,24.506706237793,15.0712404251099
13.2814502716064,21.9088745117188,24.0436630249023,27.1474380493164,25.4585304260254,24.6253776550293,15.2802963256836
14.4514312744141,18.9856624603271,24.9672985076904,27.2750492095947,25.0908279418945,23.6233596801758,14.8513765335083
16.1019477844238,19.0477962493896,25.9578304290771,28.1187076568604,26.2573375701904,25.2002296447754,16.5598640441895
15.9241781234741,20.2762870788574,26.0585098266602,27.7281303405762,25.6506862640381,25.0622596740723,16.8312797546387
15.9842481613159,20.0406665802002,26.1038303375244,28.0460968017578,25.8743076324463,25.2400398254395,16.7793216705322
14.7374429702759,19.1082363128662,25.3961887359619,27.2205352783203,25.4115142822266,24.0960540771484,15.6408052444458
